,Language,Description,Token Count,Top 1 Score,Top 3 Score,COS,GAS
0,Czech,1 Line Data,11458,0.12499999999999999,0.2708333333333333,0.08333333333333333,0.10416666666666666
1,Czech,3 Line Data,11458,0.041666666666666664,0.20833333333333331,0.041666666666666664,0.041666666666666664
2,Czech,3 Line Data (unfilled),11458,0.12499999999999999,0.3125,0.16666666666666666,0.1875
